0,1,2,3
-1.473936787305843,1.2036579853028473,-1.5625347500888371,-1.3126028162536385
-0.1330707919621384,2.9923757343597126,-1.2760063729331825,-1.0456327519308646
1.0858982947139562,0.08570939214230662,0.385858214569615,0.28921756968300494
-1.230142969970624,0.7564785480386306,-1.2187006975020516,-1.3126028162536385
-1.7177306046410612,0.30929911077441496,-1.3906177237954442,-1.3126028162536385
0.598310660043518,-1.2558289196503423,0.7296922671564005,0.9566427304899398
0.720207568711128,0.30929911077441496,0.44316389000074574,0.42270260184439207
-0.7425553353001857,0.9800682666707389,-1.2760063729331825,-1.3126028162536385
-0.9863491526354048,1.2036579853028473,-1.3333120483643135,-1.3126028162536385
-0.7425553353001857,2.321606578463387,-1.2760063729331825,-1.4460878484150255
-0.011173883294529365,-0.8086494823861257,0.7869979425875312,0.9566427304899398
0.23261993404068979,0.7564785480386306,0.44316389000074574,0.5561876340057791
1.0858982947139562,0.08570939214230662,0.5577752408630077,0.42270260184439207
-0.49876151796496654,1.8744271411991713,-1.3906177237954442,-1.0456327519308646
-0.49876151796496654,1.4272477039349556,-1.2760063729331825,-1.3126028162536385
-0.37686460929735754,-1.4794186382824506,-0.015281513448301682,-0.2447225589625428
0.598310660043518,-0.5850597637540184,0.7869979425875312,0.42270260184439207
0.720207568711128,0.08570939214230662,1.0162206443120552,0.823157698328553
0.9640013860463461,-0.1378803264898017,0.385858214569615,0.28921756968300494
1.6953828380520035,1.2036579853028473,1.3600546968988405,1.7575529234582616
-0.1330707919621384,-0.36147004512191,0.271246863707353,0.15573253752161817
2.182970472722441,-0.1378803264898017,1.6465830740544953,1.223612794812714
-0.2549677006297485,-0.1378803264898017,0.44316389000074574,0.42270260184439207
-0.8644522439677959,0.9800682666707389,-1.3333120483643135,-1.3126028162536385
2.304867381390051,-0.5850597637540184,1.7038887494856265,1.0901277626513268
-0.011173883294529365,-0.8086494823861257,0.21394118827622177,-0.2447225589625428
-0.7425553353001857,0.7564785480386306,-1.3333120483643135,-1.3126028162536385
-0.9863491526354048,0.9800682666707389,-1.3906177237954442,-1.1791177840922515
-0.8644522439677959,1.6508374225670628,-1.0467836712086587,-1.0456327519308646
-0.9863491526354048,-2.373777512810883,-0.12989286431056365,-0.2447225589625428
0.598310660043518,-0.8086494823861257,0.6723865917252697,0.823157698328553
-1.230142969970624,0.7564785480386306,-1.0467836712086587,-1.3126028162536385
-0.9863491526354048,-0.1378803264898017,-1.2187006975020516,-1.3126028162536385
-0.8644522439677959,0.5328888294065223,-1.1613950220709208,-0.9121477197694776
-0.2549677006297485,-0.8086494823861257,0.271246863707353,0.15573253752161817
-0.8644522439677959,0.7564785480386306,-1.2760063729331825,-1.3126028162536385
-0.1330707919621384,-0.1378803264898017,0.271246863707353,0.022247505360231082
2.304867381390051,1.6508374225670628,1.7038887494856265,1.357097826974101
-1.473936787305843,0.30929911077441496,-1.3333120483643135,-1.3126028162536385
0.4764137513759089,-0.36147004512191,0.32855253913848376,0.15573253752161817
-0.1330707919621384,-1.2558289196503423,0.7296922671564005,1.0901277626513268
-0.37686460929735754,2.545196297095496,-1.3333120483643135,-1.3126028162536385
0.23261993404068979,-0.1378803264898017,0.6150809162941384,0.823157698328553
-0.011173883294529365,-0.8086494823861257,0.7869979425875312,0.9566427304899398
0.23261993404068979,-1.9265980755466663,0.15663551284509103,-0.2447225589625428
-0.49876151796496654,-0.1378803264898017,0.44316389000074574,0.42270260184439207
0.4764137513759089,0.7564785480386306,0.9589149688809244,1.4905828591354875
-0.37686460929735754,-1.7030083569145589,0.15663551284509103,0.15573253752161817
-0.49876151796496654,1.8744271411991713,-1.1613950220709208,-1.0456327519308646
-0.9863491526354048,-1.7030083569145589,-0.24450421517282564,-0.2447225589625428
0.720207568711128,-0.8086494823861257,0.9016092934497931,0.9566427304899398
-0.9863491526354048,0.5328888294065223,-1.3333120483643135,-1.3126028162536385
-0.9863491526354048,0.30929911077441496,-1.4479233992265754,-1.3126028162536385
-0.37686460929735754,-1.4794186382824506,0.04202416198282905,-0.1112375268011557
1.0858982947139562,-0.1378803264898017,0.7296922671564005,0.6896726661671659
-1.1082460613030138,0.08570939214230662,-1.2760063729331825,-1.3126028162536385
-0.011173883294529365,-0.5850597637540184,0.7869979425875312,1.6240678912968747
-0.9863491526354048,0.7564785480386306,-1.2760063729331825,-1.3126028162536385
-0.9863491526354048,0.9800682666707389,-1.2187006975020516,-0.7786626876080907
0.11072302537308075,0.30929911077441496,0.6150809162941384,0.823157698328553
-0.8644522439677959,-1.2558289196503423,-0.4164212414662184,-0.1112375268011557
1.3296921120491754,0.30929911077441496,1.130831995174317,1.4905828591354875
0.23261993404068979,-0.8086494823861257,0.7869979425875312,0.5561876340057791
0.3545168427082988,-1.032239201018234,1.073526319743186,0.28921756968300494
2.304867381390051,-0.1378803264898017,1.3600546968988405,1.4905828591354875
-0.37686460929735754,-1.2558289196503423,0.15663551284509103,0.15573253752161817
-1.7177306046410612,-0.36147004512191,-1.3333120483643135,-1.3126028162536385
-1.8396275133086712,-0.1378803264898017,-1.5052290746577062,-1.4460878484150255
0.23261993404068979,-1.9265980755466663,0.7296922671564005,0.42270260184439207
1.6953828380520035,0.30929911077441496,1.3027490214677098,0.823157698328553
-1.473936787305843,0.08570939214230662,-1.2760063729331825,-1.3126028162536385
-0.8644522439677959,0.9800682666707389,-1.3333120483643135,-1.1791177840922515
-1.7177306046410612,-0.1378803264898017,-1.3906177237954442,-1.3126028162536385
